n,t,maxE_SF,maxH_SF,W_total,W_phys,divE_TF,divH_TF
58,1.45,1.363616188e-37,1.410593221e-37,nan,nan,nan,nan
59,1.475,5.584633782e-37,5.642372884e-37,nan,nan,nan,nan
60,1.5,1.588383891e-36,1.504632769e-36,nan,nan,4.055456e-36,5.583598e-37
61,1.525,6.111606223e-36,9.027796614e-36,nan,nan,nan,nan
62,1.55,1.793758558e-35,3.009265538e-35,nan,nan,nan,nan
63,1.575,5.376753854e-35,7.222237291e-35,nan,nan,nan,nan
64,1.6,1.610128936e-34,1.925929944e-34,nan,nan,nan,nan
65,1.625,5.586402338e-34,5.777789833e-34,nan,nan,nan,nan
66,1.65,1.305766463e-33,1.925929944e-33,nan,nan,nan,nan
67,1.675,3.383268577e-33,4.622231867e-33,nan,nan,nan,nan
68,1.7,8.249660637e-33,9.244463733e-33,nan,nan,nan,nan
69,1.725,1.736348013e-32,3.081487911e-32,nan,nan,nan,nan
70,1.75,4.484953157e-32,5.546678240e-32,nan,nan,nan,nan
71,1.775,9.316081612e-32,1.232595164e-31,nan,nan,nan,nan
72,1.8,2.603287364e-31,2.465190329e-31,nan,nan,nan,nan
73,1.825,4.151552732e-31,5.916456789e-31,nan,nan,nan,nan
74,1.85,6.727228386e-31,1.183291358e-30,nan,nan,nan,nan
75,1.875,1.120116652e-30,1.972152263e-30,nan,nan,nan,nan
76,1.9,2.167744681e-30,3.944304526e-30,nan,nan,nan,nan
77,1.925,3.485992951e-30,6.310887242e-30,nan,nan,nan,nan
78,1.95,5.061593270e-30,1.262177448e-29,nan,nan,nan,nan
79,1.975,9.738869428e-30,1.893266173e-29,nan,nan,nan,nan
80,2,1.567343084e-29,2.879342304e-29,nan,nan,1.400228e-28,7.099748e-29
81,2.025,2.040659627e-29,4.614836296e-29,nan,nan,nan,nan
82,2.05,2.700492304e-29,6.941975966e-29,nan,nan,nan,nan
83,2.075,4.265763905e-29,9.071900410e-29,nan,nan,nan,nan
84,2.1,5.685713534e-29,1.167514140e-28,nan,nan,nan,nan
85,2.125,8.683384974e-29,1.388395193e-28,nan,nan,nan,nan
86,2.15,1.089219551e-28,1.703939555e-28,nan,nan,nan,nan
87,2.175,1.259228601e-28,2.082592790e-28,nan,nan,nan,nan
88,2.2,1.630702893e-28,2.524354897e-28,nan,nan,nan,nan
89,2.225,1.820029510e-28,2.524354897e-28,nan,nan,nan,nan
90,2.25,2.009356128e-28,2.524354897e-28,nan,nan,nan,nan
91,2.275,2.514227107e-28,2.776790386e-28,nan,nan,nan,nan
92,2.3,2.700650252e-28,3.534096855e-28,nan,nan,nan,nan
93,2.325,2.514227107e-28,4.038967835e-28,nan,nan,nan,nan
94,2.35,2.748490239e-28,4.543838814e-28,nan,nan,nan,nan
95,2.375,3.346382975e-28,5.553580773e-28,nan,nan,nan,nan
96,2.4,4.311768630e-28,7.068193711e-28,nan,nan,nan,nan
97,2.425,4.564204120e-28,7.573064690e-28,nan,nan,nan,nan
98,2.45,5.137265095e-28,7.068193711e-28,nan,nan,nan,nan
99,2.475,5.515918330e-28,9.087677628e-28,nan,nan,nan,nan
100,2.5,4.969232201e-28,8.077935669e-28,nan,nan,8.709024e-27,7.573065e-27
101,2.525,5.070155829e-28,9.087677628e-28,nan,nan,nan,nan
102,2.55,5.642136075e-28,9.087677628e-28,nan,nan,nan,nan
103,2.575,6.610062884e-28,9.592548607e-28,nan,nan,nan,nan
104,2.6,6.447232776e-28,9.087677628e-28,nan,nan,nan,nan
105,2.625,7.709410225e-28,9.592548607e-28,nan,nan,nan,nan
106,2.65,7.961845714e-28,1.009741959e-27,nan,nan,nan,nan
107,2.675,7.558680095e-28,1.211690350e-27,nan,nan,nan,nan
108,2.7,8.466716694e-28,1.413638742e-27,nan,nan,nan,nan
109,2.725,1.023376512e-27,1.413638742e-27,nan,nan,nan,nan
110,2.75,9.534582388e-28,1.514612938e-27,nan,nan,nan,nan
111,2.775,8.880313140e-28,1.615587134e-27,nan,nan,nan,nan
112,2.8,1.015594037e-27,1.918509721e-27,nan,nan,nan,nan
113,2.825,1.167055331e-27,2.019483917e-27,nan,nan,nan,nan
114,2.85,1.268029527e-27,2.120458113e-27,nan,nan,nan,nan
115,2.875,1.318516625e-27,2.120458113e-27,nan,nan,nan,nan
116,2.9,1.469977919e-27,2.120458113e-27,nan,nan,nan,nan
117,2.925,1.552300201e-27,2.625329093e-27,nan,nan,nan,nan
118,2.95,1.905709887e-27,2.726303288e-27,nan,nan,nan,nan
119,2.975,1.839944218e-27,2.625329093e-27,nan,nan,nan,nan
120,3,1.904369375e-27,2.827277484e-27,nan,nan,2.765746e-26,2.322407e-26
121,3.025,2.108598497e-27,3.029225876e-27,nan,nan,nan,nan
122,3.05,2.106317767e-27,3.635071051e-27,nan,nan,nan,nan
123,3.075,2.209572693e-27,4.038967835e-27,nan,nan,nan,nan
124,3.1,2.916392064e-27,4.240916226e-27,nan,nan,nan,nan
125,3.125,3.421263043e-27,4.442864618e-27,nan,nan,nan,nan
126,3.15,3.825159827e-27,4.240916226e-27,nan,nan,nan,nan
127,3.175,3.825159827e-27,4.442864618e-27,nan,nan,nan,nan
128,3.2,3.689676250e-27,4.846761402e-27,nan,nan,nan,nan
129,3.225,3.320288847e-27,5.250658185e-27,nan,nan,nan,nan
130,3.25,3.322407214e-27,5.250658185e-27,nan,nan,nan,nan
131,3.275,3.513404406e-27,5.654554969e-27,nan,nan,nan,nan
132,3.3,3.663928853e-27,6.462348536e-27,nan,nan,nan,nan
133,3.325,4.217360660e-27,7.674038886e-27,nan,nan,nan,nan
134,3.35,4.295521425e-27,8.077935669e-27,nan,nan,nan,nan
135,3.375,4.607291843e-27,8.077935669e-27,nan,nan,nan,nan
136,3.4,5.705220127e-27,9.289626020e-27,nan,nan,nan,nan
137,3.425,5.907168519e-27,1.009741959e-26,nan,nan,nan,nan
138,3.45,5.448186203e-27,1.009741959e-26,nan,nan,nan,nan
139,3.475,5.664159365e-27,1.050131637e-26,nan,nan,nan,nan
140,3.5,6.256885418e-27,1.050131637e-26,nan,nan,8.683781e-26,7.674039e-26
141,3.525,7.309810789e-27,1.211690350e-26,nan,nan,nan,nan
142,3.55,7.915655964e-27,1.292469707e-26,nan,nan,nan,nan
143,3.575,9.730625969e-27,1.292469707e-26,nan,nan,nan,nan
144,3.6,9.730625969e-27,1.373249064e-26,nan,nan,nan,nan
145,3.625,1.005770195e-26,1.454028421e-26,nan,nan,nan,nan
146,3.65,1.175010989e-26,1.534807777e-26,nan,nan,nan,nan
147,3.675,1.376959380e-26,1.696366491e-26,nan,nan,nan,nan
148,3.7,1.097682570e-26,1.696366491e-26,nan,nan,nan,nan
149,3.725,1.138072248e-26,1.857925204e-26,nan,nan,nan,nan
150,3.75,1.218851605e-26,2.019483917e-26,nan,nan,nan,nan
151,3.775,1.218851605e-26,2.100263274e-26,nan,nan,nan,nan
152,3.8,1.302621251e-26,2.261821987e-26,nan,nan,nan,nan
153,3.825,1.423579224e-26,2.584939414e-26,nan,nan,nan,nan
154,3.85,1.481434899e-26,2.584939414e-26,nan,nan,nan,nan
155,3.875,1.645861587e-26,2.584939414e-26,nan,nan,nan,nan
156,3.9,1.767030622e-26,2.746498128e-26,nan,nan,nan,nan
157,3.925,1.885331683e-26,3.069615554e-26,nan,nan,nan,nan
158,3.95,1.928589335e-26,3.231174268e-26,nan,nan,nan,nan
159,3.975,2.170927405e-26,3.392732981e-26,nan,nan,nan,nan
160,4,2.071850475e-26,3.715850408e-26,nan,nan,3.614876e-25,2.908057e-25
161,4.025,2.285879575e-26,3.715850408e-26,nan,nan,nan,nan
162,4.05,2.456270231e-26,4.200526548e-26,nan,nan,nan,nan
163,4.075,2.551004469e-26,4.200526548e-26,nan,nan,nan,nan
164,4.1,2.770555715e-26,5.008320115e-26,nan,nan,nan,nan
165,4.125,3.255231855e-26,5.169878828e-26,nan,nan,nan,nan
166,4.15,3.820687352e-26,4.846761402e-26,nan,nan,nan,nan
167,4.175,3.611274911e-26,5.169878828e-26,nan,nan,nan,nan
168,4.2,3.497569925e-26,5.492996255e-26,nan,nan,nan,nan
169,4.225,4.057050129e-26,5.816113682e-26,nan,nan,nan,nan
170,4.25,3.733932702e-26,5.816113682e-26,nan,nan,nan,nan
171,4.275,3.312315050e-26,6.139231109e-26,nan,nan,nan,nan
172,4.3,4.281667330e-26,7.108583389e-26,nan,nan,nan,nan
173,4.325,4.927902184e-26,7.108583389e-26,nan,nan,nan,nan
174,4.35,5.314927033e-26,8.401053096e-26,nan,nan,nan,nan
175,4.375,5.089460897e-26,9.693522803e-26,nan,nan,nan,nan
176,4.4,5.251019610e-26,9.693522803e-26,nan,nan,nan,nan
177,4.425,5.255724701e-26,8.401053096e-26,nan,nan,nan,nan
178,4.45,5.848578823e-26,9.047287950e-26,nan,nan,nan,nan
179,4.475,6.496121955e-26,9.693522803e-26,nan,nan,nan,nan
180,4.5,6.911307707e-26,1.227846222e-25,nan,nan,1.038015e-24,9.370405e-25
181,4.525,7.211377935e-26,1.227846222e-25,nan,nan,nan,nan
182,4.55,7.923332739e-26,1.292469707e-25,nan,nan,nan,nan
183,4.575,8.447677446e-26,1.163222736e-25,nan,nan,nan,nan
184,4.6,9.740147153e-26,1.421716678e-25,nan,nan,nan,nan
185,4.625,9.740147153e-26,1.486340163e-25,nan,nan,nan,nan
186,4.65,1.038221658e-25,1.615587134e-25,nan,nan,nan,nan
187,4.675,1.006326458e-25,1.680210619e-25,nan,nan,nan,nan
188,4.7,9.760628656e-26,1.744834105e-25,nan,nan,nan,nan
189,4.725,1.185576636e-25,1.680210619e-25,nan,nan,nan,nan
190,4.75,1.176055765e-25,1.938704561e-25,nan,nan,nan,nan
191,4.775,1.240679251e-25,2.197198502e-25,nan,nan,nan,nan
192,4.8,1.358066792e-25,2.326445473e-25,nan,nan,nan,nan
193,4.825,1.422690277e-25,2.584939414e-25,nan,nan,nan,nan
194,4.85,1.487313763e-25,2.714186385e-25,nan,nan,nan,nan
195,4.875,1.681184219e-25,2.584939414e-25,nan,nan,nan,nan
196,4.9,1.745807704e-25,2.714186385e-25,nan,nan,nan,nan
197,4.925,1.623912073e-25,2.972680326e-25,nan,nan,nan,nan
198,4.95,1.788267040e-25,3.231174268e-25,nan,nan,nan,nan
199,4.975,1.916071020e-25,3.618915180e-25,nan,nan,nan,nan
200,5,2.133437395e-25,3.877409121e-25,nan,nan,3.069616e-24,2.843433e-24
201,5.025,2.144532755e-25,3.877409121e-25,nan,nan,nan,nan
202,5.05,2.446414059e-25,4.135903063e-25,nan,nan,nan,nan
203,5.075,2.850382953e-25,4.394397004e-25,nan,nan,nan,nan
204,5.1,3.108876895e-25,4.394397004e-25,nan,nan,nan,nan
205,5.125,3.367370836e-25,4.652890946e-25,nan,nan,nan,nan
206,5.15,3.367370836e-25,5.169878828e-25,nan,nan,nan,nan
207,5.175,3.367370836e-25,5.428372770e-25,nan,nan,nan,nan
208,5.2,3.444879433e-25,5.686866711e-25,nan,nan,nan,nan
209,5.225,3.832769221e-25,5.428372770e-25,nan,nan,nan,nan
210,5.25,3.703522250e-25,6.203854594e-25,nan,nan,nan,nan
211,5.275,3.445028309e-25,6.203854594e-25,nan,nan,nan,nan
212,5.3,3.915792217e-25,6.979336418e-25,nan,nan,nan,nan
213,5.325,4.548398347e-25,8.271806126e-25,nan,nan,nan,nan
214,5.35,4.936139259e-25,8.271806126e-25,nan,nan,nan,nan
215,5.375,4.911421030e-25,8.271806126e-25,nan,nan,nan,nan
216,5.4,5.469650652e-25,8.271806126e-25,nan,nan,nan,nan
217,5.425,6.055929178e-25,9.822769774e-25,nan,nan,nan,nan
218,5.45,5.428408912e-25,9.822769774e-25,nan,nan,nan,nan
219,5.475,5.345993147e-25,9.822769774e-25,nan,nan,nan,nan
220,5.5,5.604487089e-25,1.085674554e-24,nan,nan,9.822770e-24,8.271806e-24
221,5.525,6.296869451e-25,1.085674554e-24,nan,nan,nan,nan
222,5.55,6.396906016e-25,1.137373342e-24,nan,nan,nan,nan
223,5.575,6.893436359e-25,1.189072131e-24,nan,nan,nan,nan
224,5.6,8.881808865e-25,1.344168495e-24,nan,nan,nan,nan
225,5.625,9.915784630e-25,1.447566072e-24,nan,nan,nan,nan
226,5.65,8.623314923e-25,1.550963649e-24,nan,nan,nan,nan
227,5.675,9.915784630e-25,1.447566072e-24,nan,nan,nan,nan
228,5.7,1.043277251e-24,1.654361225e-24,nan,nan,nan,nan
229,5.725,9.806825157e-25,1.654361225e-24,nan,nan,nan,nan
230,5.75,1.058635099e-24,1.861156378e-24,nan,nan,nan,nan
231,5.775,1.239176457e-24,1.964553955e-24,nan,nan,nan,nan
232,5.8,1.161628275e-24,2.067951531e-24,nan,nan,nan,nan
233,5.825,1.174896367e-24,2.584939414e-24,nan,nan,nan,nan
234,5.85,1.342978434e-24,2.481541838e-24,nan,nan,nan,nan
235,5.875,1.704869952e-24,2.378144261e-24,nan,nan,nan,nan
236,5.9,1.549773587e-24,2.274746685e-24,nan,nan,nan,nan
237,5.925,1.655730510e-24,2.481541838e-24,nan,nan,nan,nan
238,5.95,1.822464190e-24,2.688336991e-24,nan,nan,nan,nan
239,5.975,1.925861767e-24,2.895132144e-24,nan,nan,nan,nan
240,6,1.897667115e-24,2.895132144e-24,nan,nan,2.662488e-23,2.688337e-23
241,6.025,2.036031826e-24,3.515517603e-24,nan,nan,nan,nan
242,6.05,1.977560555e-24,3.722312756e-24,nan,nan,nan,nan
243,6.075,2.080958132e-24,3.515517603e-24,nan,nan,nan,nan
244,6.1,2.449622132e-24,3.929107910e-24,nan,nan,nan,nan
245,6.125,2.966610015e-24,3.929107910e-24,nan,nan,nan,nan
246,6.15,2.863212438e-24,4.135903063e-24,nan,nan,nan,nan
247,6.175,2.544138625e-24,4.135903063e-24,nan,nan,nan,nan
248,6.2,3.059093113e-24,4.135903063e-24,nan,nan,nan,nan
249,6.225,3.089880754e-24,4.756288522e-24,nan,nan,nan,nan
250,6.25,2.779688024e-24,5.376673982e-24,nan,nan,nan,nan
251,6.275,3.265888266e-24,5.376673982e-24,nan,nan,nan,nan
252,6.3,3.679478572e-24,5.376673982e-24,nan,nan,nan,nan
253,6.325,3.441582863e-24,6.203854594e-24,nan,nan,nan,nan
254,6.35,3.441582863e-24,6.203854594e-24,nan,nan,nan,nan
255,6.375,3.958570746e-24,7.031035207e-24,nan,nan,nan,nan
256,6.4,4.268763475e-24,7.444625513e-24,nan,nan,nan,nan
257,6.425,4.389228931e-24,7.444625513e-24,nan,nan,nan,nan
258,6.45,4.487813592e-24,8.271806126e-24,nan,nan,nan,nan
259,6.475,4.624864473e-24,8.271806126e-24,nan,nan,nan,nan
260,6.5,5.596311928e-24,8.271806126e-24,nan,nan,8.271806e-23,7.444626e-23
261,6.525,5.657312363e-24,8.271806126e-24,nan,nan,nan,nan
262,6.55,5.733418967e-24,8.685396432e-24,nan,nan,nan,nan
263,6.575,6.967231375e-24,1.075334796e-23,nan,nan,nan,nan
264,6.6,7.794411987e-24,1.075334796e-23,nan,nan,nan,nan
265,6.625,6.760436221e-24,1.158052858e-23,nan,nan,nan,nan
266,6.65,6.553641068e-24,1.323488980e-23,nan,nan,nan,nan
267,6.675,6.967231375e-24,1.158052858e-23,nan,nan,nan,nan
268,6.7,9.483113705e-24,1.240770919e-23,nan,nan,nan,nan
269,6.725,9.276318551e-24,1.240770919e-23,nan,nan,nan,nan
270,6.75,8.035547633e-24,1.323488980e-23,nan,nan,nan,nan
271,6.775,9.048521269e-24,1.571643164e-23,nan,nan,nan,nan
272,6.8,8.862728245e-24,1.654361225e-23,nan,nan,nan,nan
273,6.825,9.981739336e-24,1.654361225e-23,nan,nan,nan,nan
274,6.85,1.070288249e-23,1.654361225e-23,nan,nan,nan,nan
275,6.875,1.235724372e-23,1.819797348e-23,nan,nan,nan,nan
276,6.9,1.094616432e-23,1.902515409e-23,nan,nan,nan,nan
277,6.925,1.260052555e-23,2.150669593e-23,nan,nan,nan,nan
278,6.95,1.220430737e-23,2.150669593e-23,nan,nan,nan,nan
279,6.975,1.227700666e-23,2.316105715e-23,nan,nan,nan,nan
280,7,1.428187217e-23,2.481541838e-23,nan,nan,2.460862e-22,2.316106e-22
281,7.025,1.759059462e-23,2.812414083e-23,nan,nan,nan,nan
282,7.05,1.754445662e-23,2.812414083e-23,nan,nan,nan,nan
283,7.075,1.961240815e-23,2.977850205e-23,nan,nan,nan,nan
284,7.1,1.878522754e-23,2.812414083e-23,nan,nan,nan,nan
285,7.125,1.795804693e-23,2.812414083e-23,nan,nan,nan,nan
286,7.15,1.878522754e-23,2.977850205e-23,nan,nan,nan,nan
287,7.175,2.209394999e-23,3.143286328e-23,nan,nan,nan,nan
288,7.2,2.416190152e-23,3.308722450e-23,nan,nan,nan,nan
289,7.225,2.379798125e-23,3.639594695e-23,nan,nan,nan,nan
290,7.25,2.317859898e-23,4.135903063e-23,nan,nan,nan,nan
291,7.275,2.206164481e-23,4.301339185e-23,nan,nan,nan,nan
292,7.3,2.597740779e-23,4.632211430e-23,nan,nan,nan,nan
293,7.325,2.674952990e-23,4.963083675e-23,nan,nan,nan,nan
294,7.35,3.041286630e-23,4.963083675e-23,nan,nan,nan,nan
295,7.375,2.763176902e-23,5.293955920e-23,nan,nan,nan,nan
296,7.4,2.928613024e-23,5.624828165e-23,nan,nan,nan,nan
297,7.425,3.094049147e-23,5.293955920e-23,nan,nan,nan,nan
298,7.45,3.554098005e-23,5.624828165e-23,nan,nan,nan,nan
299,7.475,3.278333409e-23,6.617444900e-23,nan,nan,nan,nan
300,7.5,3.455506069e-23,6.948317145e-23,nan,nan,6.038418e-22,5.624828e-22
301,7.525,4.250924676e-23,7.279189390e-23,nan,nan,nan,nan
302,7.55,3.893696574e-23,6.617444900e-23,nan,nan,nan,nan
303,7.575,4.383686751e-23,6.617444900e-23,nan,nan,nan,nan
304,7.6,5.286929302e-23,7.279189390e-23,nan,nan,nan,nan
305,7.625,5.617801547e-23,7.940933881e-23,nan,nan,nan,nan
306,7.65,5.121493180e-23,9.264422861e-23,nan,nan,nan,nan
307,7.675,6.114109915e-23,7.940933881e-23,nan,nan,nan,nan
308,7.7,6.444982160e-23,8.602678371e-23,nan,nan,nan,nan
309,7.725,5.876498364e-23,9.926167351e-23,nan,nan,nan,nan
310,7.75,6.041934486e-23,1.058791184e-22,nan,nan,nan,nan
311,7.775,5.545626119e-23,1.058791184e-22,nan,nan,nan,nan
312,7.8,6.207370609e-23,1.058791184e-22,nan,nan,nan,nan
313,7.825,7.648959059e-23,1.124965633e-22,nan,nan,nan,nan
314,7.85,7.318086814e-23,1.191140082e-22,nan,nan,nan,nan
315,7.875,8.208369700e-23,1.323488980e-22,nan,nan,nan,nan
316,7.9,8.870114190e-23,1.323488980e-22,nan,nan,nan,nan
317,7.925,8.177008224e-23,1.323488980e-22,nan,nan,nan,nan
318,7.95,8.855296256e-23,1.389663429e-22,nan,nan,nan,nan
319,7.975,8.890907306e-23,1.522012327e-22,nan,nan,nan,nan
320,8,9.057656454e-23,1.720535674e-22,nan,nan,1.670905e-21,1.522012e-21
321,8.025,9.291935220e-23,1.852884572e-22,nan,nan,nan,nan
322,8.05,1.009863009e-22,1.720535674e-22,nan,nan,nan,nan
323,8.075,1.307648030e-22,1.852884572e-22,nan,nan,nan,nan
324,8.1,1.406909703e-22,1.985233470e-22,nan,nan,nan,nan
325,8.125,1.340735254e-22,2.249931266e-22,nan,nan,nan,nan
326,8.15,1.373822479e-22,2.117582368e-22,nan,nan,nan,nan
327,8.175,1.506171377e-22,1.985233470e-22,nan,nan,nan,nan
328,8.2,1.340735254e-22,2.382280164e-22,nan,nan,nan,nan
329,8.225,1.453418325e-22,2.382280164e-22,nan,nan,nan,nan
330,8.25,1.387243876e-22,2.911675756e-22,nan,nan,nan,nan
331,8.275,1.755937011e-22,3.044024654e-22,nan,nan,nan,nan
332,8.3,1.689762562e-22,3.044024654e-22,nan,nan,nan,nan
333,8.325,1.701771907e-22,3.176373552e-22,nan,nan,nan,nan
334,8.35,1.888285909e-22,3.044024654e-22,nan,nan,nan,nan
335,8.375,2.417681501e-22,3.441071348e-22,nan,nan,nan,nan
336,8.4,1.981237355e-22,3.441071348e-22,nan,nan,nan,nan
337,8.425,2.444458498e-22,3.441071348e-22,nan,nan,nan,nan
338,8.45,2.483738217e-22,3.705769144e-22,nan,nan,nan,nan
339,8.475,2.483738217e-22,3.970466940e-22,nan,nan,nan,nan
340,8.5,2.394528037e-22,3.970466940e-22,nan,nan,4.499863e-21,3.705769e-21
341,8.525,2.475280322e-22,4.235164736e-22,nan,nan,nan,nan
342,8.55,2.836526839e-22,4.764560328e-22,nan,nan,nan,nan
343,8.575,3.564445778e-22,5.029258124e-22,nan,nan,nan,nan
344,8.6,3.961492472e-22,5.029258124e-22,nan,nan,nan,nan
345,8.625,3.167399084e-22,5.029258124e-22,nan,nan,nan,nan
346,8.65,3.224288039e-22,5.293955920e-22,nan,nan,nan,nan
347,8.675,3.630620227e-22,5.823351512e-22,nan,nan,nan,nan
348,8.7,3.696794676e-22,6.617444900e-22,nan,nan,nan,nan
349,8.725,3.498271329e-22,6.882142696e-22,nan,nan,nan,nan
350,8.75,3.621334733e-22,6.882142696e-22,nan,nan,nan,nan
351,8.775,3.886032529e-22,6.352747104e-22,nan,nan,nan,nan
352,8.8,3.631183101e-22,6.352747104e-22,nan,nan,nan,nan
353,8.825,4.142259120e-22,7.411538288e-22,nan,nan,nan,nan
354,8.85,4.268556385e-22,7.940933881e-22,nan,nan,nan,nan
355,8.875,4.609244201e-22,8.470329473e-22,nan,nan,nan,nan
356,8.9,4.483978064e-22,8.470329473e-22,nan,nan,nan,nan
357,8.925,5.321293255e-22,9.529120657e-22,nan,nan,nan,nan
358,8.95,4.811736292e-22,9.529120657e-22,nan,nan,nan,nan
359,8.975,4.700511491e-22,8.999725065e-22,nan,nan,nan,nan
360,9,5.671796281e-22,1.005851625e-21,nan,nan,9.661470e-21,9.529121e-21
361,9.025,7.097912318e-22,1.058791184e-21,nan,nan,nan,nan
362,9.05,6.303818929e-22,1.111730743e-21,nan,nan,nan,nan
363,9.075,6.331081394e-22,1.111730743e-21,nan,nan,nan,nan
364,9.1,7.097912318e-22,1.164670302e-21,nan,nan,nan,nan
365,9.125,7.627307910e-22,1.217609862e-21,nan,nan,nan,nan
366,9.15,7.362610114e-22,1.217609862e-21,nan,nan,nan,nan
367,9.175,7.564208955e-22,1.376428539e-21,nan,nan,nan,nan
368,9.2,7.630633474e-22,1.482307658e-21,nan,nan,nan,nan
369,9.225,8.091861978e-22,1.694065895e-21,nan,nan,nan,nan
370,9.25,8.456970814e-22,1.747005454e-21,nan,nan,nan,nan
371,9.275,9.084757238e-22,1.799945013e-21,nan,nan,nan,nan
372,9.3,1.093764181e-21,1.799945013e-21,nan,nan,nan,nan
373,9.325,1.252582859e-21,1.694065895e-21,nan,nan,nan,nan
374,9.35,1.148140669e-21,1.799945013e-21,nan,nan,nan,nan
375,9.375,1.174610449e-21,1.905824131e-21,nan,nan,nan,nan
376,9.4,1.173173520e-21,2.011703250e-21,nan,nan,nan,nan
377,9.425,1.213597626e-21,2.223461487e-21,nan,nan,nan,nan
378,9.45,1.148140669e-21,1.905824131e-21,nan,nan,nan,nan
379,9.475,1.276752988e-21,2.223461487e-21,nan,nan,nan,nan
380,9.5,1.339037309e-21,2.435219723e-21,nan,nan,2.567569e-20,2.223461e-20
381,9.525,1.444916427e-21,2.541098842e-21,nan,nan,nan,nan
